TweetID,Date,Hashtags,CovidRelated
296294,1255804351467139072,04/30/20,[],
296295,1255804351395672064,04/30/20,[],
296296,1255804351601229824,04/30/20,[],
296298,1255804351488155648,04/30/20,[],
296300,1255804351622324224,04/30/20,[],
296303,1255804351857274880,04/30/20,[],
296307,1255804351781711872,04/30/20,[],
296311,1255804351727140864,04/30/20,['womenincybersecurity'],No
296314,1255804352075350016,04/30/20,[],
296315,1255804352222187520,04/30/20,[],
296318,1255804352071073792,04/30/20,['ButterfliesForHope'],No
296323,1255804352523939840,04/30/20,[],
296324,1255804351961919488,04/30/20,[],
296325,1255804352238927872,04/30/20,[],
296332,1255804355325787904,04/30/20,[],
296333,1255804355350941696,04/30/20,[],
296335,1255804355174895616,04/30/20,['plantech'],No
296337,1255804355418218496,04/30/20,[],
296339,1255804355514531840,04/30/20,[],
296348,1255804355653009408,04/30/20,[],
296352,1255804355854381056,04/30/20,[],
296355,1255804355808296704,04/30/20,[],
296357,1255804356030496768,04/30/20,[],
296359,1255804356114472704,04/30/20,[],
296363,1255804356106104832,04/30/20,[],
296365,1255804356101799936,04/30/20,[],
296366,1255804356302999552,04/30/20,[],
296368,1255804356215144448,04/30/20,[],
296369,1255804355934146304,04/30/20,['womenincybersecurity'],No
296370,1255804356269662208,04/30/20,[],
296371,1255804356361936896,04/30/20,[],
296373,1255804356127010816,04/30/20,[],
296376,1255804356416471040,04/30/20,[],
296380,1255804359452979200,04/30/20,"['sharp', 'マスク', '新型コロナウイルス']",No
296384,1255804359503470592,04/30/20,[],
296385,1255804359453089792,04/30/20,[],
296389,1255804359700623104,04/30/20,[],
296390,1255804359671193600,04/30/20,[],
296395,1255804359868321792,04/30/20,['25thAmendmentBeforeWeAllDie'],No
296396,1255804359948066816,04/30/20,[],
296398,1255804359792885504,04/30/20,[],
296404,1255804360191209472,04/30/20,[],
296407,1255804360254202112,04/30/20,['onamission'],No
296411,1255804360333955072,04/30/20,[],
296413,1255804360501714944,04/30/20,[],
296418,1255804361084669952,04/30/20,[],
296421,1255804361160056832,04/30/20,[],
296422,1255804361222926336,04/30/20,[],
296424,1255804361223155712,04/30/20,['tbchteamworkthursday'],No
296441,1255804363857068032,04/30/20,[],
296442,1255804363861307392,04/30/20,[],
296451,1255804364289163264,04/30/20,"['DIRECTO', 'COVID19', '30Abril']",No
296452,1255804364297510912,04/30/20,[],
296454,1255804364238630912,04/30/20,[],
296458,1255804364377198592,04/30/20,[],
296459,1255804364624666624,04/30/20,[],
296462,1255804364649717504,04/30/20,[],
296467,1255804365010501632,04/30/20,[],
296469,1255804364523999232,04/30/20,[],
296470,1255804365018927104,04/30/20,[],
296473,1255804364578525184,04/30/20,[],
296476,1255804365128044288,04/30/20,"['endcovid4all', 'GharBaithoIndia', 'StopTheSpread', 'IndiaFightsCorona', 'Vforce']",No
296482,1255804367698923520,04/30/20,[],
296484,1255804367908638720,04/30/20,[],
296490,1255804368135376896,04/30/20,[],
296498,1255804368491884288,04/30/20,[],
296499,1255804367971614720,04/30/20,[],
296524,1255804369427194112,04/30/20,[],
296525,1255804369418715136,04/30/20,[],
296526,1255804369527693056,04/30/20,[],
296528,1255804369519460352,04/30/20,[],
296529,1255804369921994752,04/30/20,[],
296531,1255804372086394880,04/30/20,[],
296534,1255804372304478208,04/30/20,[],
296535,1255804372405141504,04/30/20,[],
296536,1255804372455313408,04/30/20,[],
296537,1255804372438650880,04/30/20,[],
296538,1255804372535181056,04/30/20,[],
296545,1255804372694388736,04/30/20,[],
296547,1255804372795174912,04/30/20,[],
296551,1255804372719722496,04/30/20,"['China', 'SARSCoV2', 'COVID19']",No
296556,1255804372547592192,04/30/20,[],
296558,1255804373172657920,04/30/20,[],
296567,1255804373340479488,04/30/20,[],
296569,1255804373495660288,04/30/20,[],
296570,1255804373596286720,04/30/20,[],
296573,1255804373709578240,04/30/20,[],
296574,1255804373721993216,04/30/20,[],
296577,1255804373755727872,04/30/20,[],
296584,1255804376221974528,04/30/20,[],
296589,1255804376553160704,04/30/20,[],
296592,1255804376574115840,04/30/20,[],
296593,1255804376305864704,04/30/20,[],
296597,1255804375873642496,04/30/20,[],
296599,1255804376788033536,04/30/20,[],
296600,1255804376914046720,04/30/20,[],
296605,1255804377073356800,04/30/20,[],
296606,1255804377035444224,04/30/20,"['Rajasthan', 'Positive', 'Coronavirus', 'Lockdown', 'Covid19', 'RajasthanNews']",No
296607,1255804376914038784,04/30/20,['COVID19'],Yes
296611,1255804377266368512,04/30/20,[],
296613,1255804376129642496,04/30/20,['Vket4'],No
296614,1255804376473624320,04/30/20,[],
296616,1255804377232805888,04/30/20,[],
296617,1255804377375272704,04/30/20,[],
296623,1255804376767135488,04/30/20,[],
296624,1255804377534734336,04/30/20,[],
296627,1255804377459298304,04/30/20,"['Corona', 'COVID19', 'SARSCoV2']",Yes
296628,1255804377551507712,04/30/20,[],
296631,1255804380277694464,04/30/20,[],
296632,1255804379854036992,04/30/20,[],
296636,1255804380281860096,04/30/20,[],
296638,1255804380500156416,04/30/20,['covid19'],Yes
296639,1255804380533665792,04/30/20,[],
296642,1255804380705517568,04/30/20,[],
296649,1255804380902809600,04/30/20,[],
296650,1255804381112434688,04/30/20,[],
296661,1255804381360017408,04/30/20,[],
296662,1255804380831457280,04/30/20,[],
296667,1255804381158674432,04/30/20,[],Yes
296668,1255804380571406336,04/30/20,[],
296669,1255804381305372672,04/30/20,[],
296671,1255804381640916992,04/30/20,[],
296673,1255804381674471424,04/30/20,[],
296682,1255804384593809408,04/30/20,[],
296684,1255804384409055232,04/30/20,"['quarantine', 'solvethis']",No
296686,1255804384732200704,04/30/20,[],
296688,1255804384627261440,04/30/20,[],
296692,1255804384761516032,04/30/20,[],
296693,1255804384774103040,04/30/20,[],
296694,1255804385088671488,04/30/20,[],
296701,1255804385306738688,04/30/20,[],
296707,1255804385403326464,04/30/20,[],
296708,1255804384799272704,04/30/20,[],
296710,1255804385432440832,04/30/20,[],
296713,1255804385222950912,04/30/20,[],
296715,1255804385483002112,04/30/20,[],
296717,1255804385600430080,04/30/20,[],
296724,1255804385960968192,04/30/20,[],
296726,1255804386036428800,04/30/20,[],
296727,1255804386233716736,04/30/20,['SmartNews'],No
296732,1255804388871938048,04/30/20,[],
296741,1255804389081538304,04/30/20,[],
296742,1255804389048155904,04/30/20,[],
296743,1255804389002010624,04/30/20,[],
296744,1255804389220069120,04/30/20,[],
296746,1255804389136240640,04/30/20,[],
296749,1255804389152956416,04/30/20,[],
296751,1255804389291261952,04/30/20,[],
296752,1255804388993634304,04/30/20,[],
296754,1255804389543084032,04/30/20,[],
296755,1255804389354164224,04/30/20,[],Yes
296760,1255804389622714368,04/30/20,[],
296761,1255804389664620288,04/30/20,[],
296767,1255804389928943616,04/30/20,[],
296768,1255804389941547008,04/30/20,[],
296773,1255804390285377536,04/30/20,[],
296775,1255804390243471104,04/30/20,[],
296779,1255804390042210304,04/30/20,[],
296780,1255804393024368640,04/30/20,[],
296781,1255804392890081280,04/30/20,[],
296782,1255804392353210368,04/30/20,"['izmir', 'Persembe', 'COVID19']",No
296785,1255804393187926016,04/30/20,['PPE'],No
296786,1255804392474804224,04/30/20,[],
296789,1255804393338929152,04/30/20,[],
296792,1255804393380667392,04/30/20,[],
296794,1255804393540255488,04/30/20,[],
296795,1255804392986390528,04/30/20,[],
296798,1255804393749962752,04/30/20,[],
296800,1255804393695428608,04/30/20,[],
296801,1255804393775128320,04/30/20,[],
296817,1255804394542694400,04/30/20,[],
296823,1255804394504929280,04/30/20,[],
296825,1255804394920128512,04/30/20,[],
296827,1255804394701910016,04/30/20,[],
296829,1255804394852896768,04/30/20,[],
296832,1255804397172461568,04/30/20,[],
296833,1255804397122023424,04/30/20,[],
296834,1255804396983726080,04/30/20,[],
296846,1255804397533134848,04/30/20,"['Endirect', 'COVID19', 'Nancy']",No
296848,1255804397445156864,04/30/20,[],
296850,1255804397608742912,04/30/20,[],
296853,1255804397696802816,04/30/20,[],
296854,1255804396660719616,04/30/20,[],
296857,1255804397654872064,04/30/20,[],
296859,1255804397830828032,04/30/20,[],
296866,1255804398137159680,04/30/20,[],
296872,1255804398321766400,04/30/20,[],
296873,1255804398413979648,04/30/20,"['HumasPoldaKepri', 'SatgasNusantara', 'SatgasNusantaraKepri', 'PoldaKepri', 'Ramadhan2020']",No
296874,1255804397839212288,04/30/20,"['Bank', 'CME', 'Negative']",No
296875,1255804398552391680,04/30/20,[],
296876,1255804398577635328,04/30/20,[],
296878,1255804398405668864,04/30/20,['COVID19'],Yes
296880,1255804401362579712,04/30/20,[],
296884,1255804401433939968,04/30/20,[],
296896,1255804401815638016,04/30/20,[],
296899,1255804401937199104,04/30/20,[],
296902,1255804401844961280,04/30/20,[],
296904,1255804402230796288,04/30/20,[],
296905,1255804402197245952,04/30/20,[],
296906,1255804402297954304,04/30/20,[],
296908,1255804402243264512,04/30/20,[],
296910,1255804402323140608,04/30/20,[],
296911,1255804402079805440,04/30/20,[],
296912,1255804402570493952,04/30/20,['COVID19'],Yes
296915,1255804402499235840,04/30/20,[],
296922,1255804402729914368,04/30/20,['NancyPelosi'],No
296923,1255804402847354880,04/30/20,[],
296928,1255804403115872512,04/30/20,[],
296932,1255804405418508288,04/30/20,[],
296933,1255804405431091200,04/30/20,[],
296934,1255804405775032320,04/30/20,[],
296937,1255804405816967168,04/30/20,[],
296938,1255804405867180032,04/30/20,[],
296943,1255804406244794368,04/30/20,[],
296950,1255804406307545088,04/30/20,[],
296951,1255804406550929408,04/30/20,[],
296956,1255804406672453632,04/30/20,[],
296966,1255804407192497920,04/30/20,[],
296976,1255804407238791168,04/30/20,[],
296991,1255804409574854912,04/30/20,[],
296992,1255804410166460416,04/30/20,[],
296993,1255804410430717952,04/30/20,[],
296995,1255804410510352384,04/30/20,[],
296998,1255804410677956608,04/30/20,[],
297001,1255804410841702400,04/30/20,[],
297006,1255804410808217600,04/30/20,[],
297007,1255804410719944704,04/30/20,[],Yes
297010,1255804411328311296,04/30/20,[],
297012,1255804411336507392,04/30/20,[],
297019,1255804411575627520,04/30/20,['Covid19ph'],Yes
297022,1255804411290562304,04/30/20,[],
297023,1255804411454029824,04/30/20,[],
297031,1255804413588967424,04/30/20,[],
297032,1255804413958029056,04/30/20,[],
297033,1255804414046146304,04/30/20,[],
297035,1255804413429473280,04/30/20,[],Yes
297037,1255804414033444864,04/30/20,[],
297039,1255804414109143040,04/30/20,['5'],No
297041,1255804414238970112,04/30/20,[],
297049,1255804414440456192,04/30/20,[],
297050,1255804414453075968,04/30/20,[],
297052,1255804414532689920,04/30/20,[],
297056,1255804414440484864,04/30/20,"['QuarantineThoughtsFromPets', 'COVID19', 'CoronaHoax', 'hoaxvirus', 'FakeNews']",No
297059,1255804414390140928,04/30/20,"['Blog', 'COVID19']",No
297062,1255804414629236736,04/30/20,[],Yes
297067,1255804415270809600,04/30/20,[],
297070,1255804415237390336,04/30/20,[],
297079,1255804415220555520,04/30/20,"['Alemania', 'COVID19']",No
297081,1255804417946902528,04/30/20,[],Yes
297084,1255804418160824320,04/30/20,['COVID19'],Yes
297086,1255804418307624704,04/30/20,[],
297089,1255804416541617920,04/30/20,[],
297091,1255804418295050240,04/30/20,[],
297093,1255804418299015168,04/30/20,[],
297095,1255804418361921536,04/30/20,[],
297096,1255804418366242816,04/30/20,[],
297101,1255804417992822784,04/30/20,[],
297102,1255804418424999936,04/30/20,[],
297104,1255804418630405888,04/30/20,[],
297105,1255804418596929536,04/30/20,[],
297106,1255804418601160704,04/30/20,[],
297107,1255804418269872128,04/30/20,[],
297108,1255804418101964800,04/30/20,[],
297110,1255804418353585920,04/30/20,[],
297111,1255804418873851904,04/30/20,[],
297112,1255804419020476416,04/30/20,[],
297118,1255804419096088320,04/30/20,[],
297119,1255804418961870848,04/30/20,[],
297122,1255804418462830592,04/30/20,"['COVID19', 'RDC']",Yes
297123,1255804418903031808,04/30/20,[],
297131,1255804421759332352,04/30/20,[],
297136,1255804422703153152,04/30/20,[],
297138,1255804422476763136,04/30/20,[],
297139,1255804422342479872,04/30/20,[],
297140,1255804422606794752,04/30/20,[],
297143,1255804422774493184,04/30/20,[],Yes
297144,1255804422883606528,04/30/20,"['THFC', 'COYS']",No
297145,1255804423059787520,04/30/20,[],
297148,1255804422929743872,04/30/20,[],
297154,1255804423344812032,04/30/20,[],
297156,1255804423294640128,04/30/20,[],
297157,1255804423269482496,04/30/20,"['innovation', 'COVID19']",No
297164,1255804423550447616,04/30/20,[],
297166,1255804423386869504,04/30/20,['lega'],No
297169,1255804423823032320,04/30/20,['UpdateAtNoon'],No
297170,1255804423890178048,04/30/20,[],
297171,1255804423806337024,04/30/20,[],
297175,1255804422841675520,04/30/20,"['StayAtHome', 'COVID19']",No
297180,1255804426519969792,04/30/20,[],
297181,1255804426629021696,04/30/20,['Parlamento'],No
297183,1255804426738176000,04/30/20,[],
297185,1255804426771717888,04/30/20,[],
297191,1255804426989625088,04/30/20,[],
297201,1255804427354738688,04/30/20,['greenrecovery'],No
297204,1255804427514109952,04/30/20,"['bitcoin', 'kriptopara', 'blockchain']",No
297210,1255804427555962880,04/30/20,[],
297216,1255804428000600064,04/30/20,[],
297222,1255804428206014464,04/30/20,[],
297225,1255804427698659328,04/30/20,[],
297227,1255804428356955904,04/30/20,[],
297228,1255804428210356224,04/30/20,[],
297232,1255804430768844800,04/30/20,[],
297237,1255804430752133120,04/30/20,[],
297240,1255804430307536896,04/30/20,[],
297249,1255804431339261952,04/30/20,"['COVID19', 'eyesnoseandlips']",Yes
297254,1255804430739484672,04/30/20,"['COVID19', 'Smile', 'concert', 'donnymontell', 'mėgstu', 'koncertus']",Yes
297262,1255804431645450240,04/30/20,"['PeopleHelpingPeople', 'BeKindToEachOther']",No
297264,1255804431754579968,04/30/20,[],
297266,1255804431934738432,04/30/20,[],
297268,1255804432119455488,04/30/20,[],
297270,1255804432241037056,04/30/20,[],
297273,1255804432169779200,04/30/20,[],
297282,1255804434891694080,04/30/20,[],
297283,1255804434937872384,04/30/20,['LDR'],No
297287,1255804434971602944,04/30/20,[],
297294,1255804435374256128,04/30/20,"['savageremix', 'COVID19', 'staysafe', 'timini']",No
297295,1255804435235774464,04/30/20,[],
297297,1255804435265191936,04/30/20,"['Telemedicine', 'covid19', 'coronavirus', 'coronaviruspandemic', 'SocialDistancing']",No
297305,1255804435630108672,04/30/20,[],
297309,1255804435655089920,04/30/20,[],
297312,1255804435915321088,04/30/20,[],
297315,1255804435848220672,04/30/20,[],
297318,1255804436137607168,04/30/20,[],
297320,1255804436221485056,04/30/20,[],
297322,1255804436456173568,04/30/20,[],
297323,1255804436267614208,04/30/20,[],
297329,1255804436724813824,04/30/20,[],
297337,1255804439383990272,04/30/20,[],
297339,1255804439534977024,04/30/20,"['COVID19', 'Thailand']",Yes
297341,1255804439463464704,04/30/20,[],
297342,1255804439312637952,04/30/20,[],
297343,1255804439350390784,04/30/20,[],
297344,1255804439513968640,04/30/20,[],
297345,1255804439409164288,04/30/20,[],
297349,1255804439840976896,04/30/20,[],
297355,1255804439916613632,04/30/20,[],
297361,1255804440180711424,04/30/20,[],
297366,1255804440365477888,04/30/20,[],
297367,1255804440277397504,04/30/20,[],
297370,1255804440336089088,04/30/20,[],
297371,1255804440516443904,04/30/20,[],
297373,1255804440470159104,04/30/20,[],
297379,1255804440776331264,04/30/20,[],
297380,1255804443318050816,04/30/20,[],
297381,1255804443179786240,04/30/20,[],
297382,1255804443515330304,04/30/20,[],
297385,1255804443494252288,04/30/20,[],
297389,1255804443309887488,04/30/20,[],
297399,1255804443917942784,04/30/20,[],
297400,1255804443771252736,04/30/20,[],
297401,1255804443905457920,04/30/20,[],
297403,1255804443418918912,04/30/20,[],
297406,1255804443750105088,04/30/20,[],
297408,1255804444157108224,04/30/20,[],
297411,1255804444211580928,04/30/20,[],
297413,1255804444173713408,04/30/20,[],
297415,1255804444178100224,04/30/20,[],
297416,1255804444358434816,04/30/20,[],
297418,1255804444475883520,04/30/20,[],
297422,1255804444496683008,04/30/20,[],
297426,1255804444622630912,04/30/20,[],
297428,1255804444605911040,04/30/20,[],
297431,1255804447625826304,04/30/20,[],
297432,1255804447713886208,04/30/20,"['anticorpi', 'virus']",No
297435,1255804447801978880,04/30/20,[],
297437,1255804448024100864,04/30/20,[],
297439,1255804447588057088,04/30/20,[],
297444,1255804448275865600,04/30/20,[],
297445,1255804448439443712,04/30/20,[],
297450,1255804448330387712,04/30/20,[],
297452,1255804448527409152,04/30/20,[],
297462,1255804448829575168,04/30/20,[],
297464,1255804448883920896,04/30/20,[],
297465,1255804448833703936,04/30/20,[],
297472,1255804449005633536,04/30/20,[],
297474,1255804449106296832,04/30/20,[],
297475,1255804449127370752,04/30/20,[],
297477,1255804448892489728,04/30/20,[],
297491,1255804451694280704,04/30/20,['ModiLeadingIslamophobia'],No
297492,1255804452067520512,04/30/20,[],
297494,1255804451769679872,04/30/20,[],
297496,1255804452088557568,04/30/20,[],
297497,1255804452155637504,04/30/20,[],
297502,1255804452474368000,04/30/20,[],
297507,1255804452587659264,04/30/20,[],
297508,1255804452583415808,04/30/20,[],
297510,1255804452642136064,04/30/20,['Repost'],No
297511,1255804452591866112,04/30/20,[],
297512,1255804452122099712,04/30/20,[],
297517,1255804452805775104,04/30/20,[],
297520,1255804452856041472,04/30/20,[],
297528,1255804452998713088,04/30/20,[],
297539,1255804456353984512,04/30/20,[],
297540,1255804456287055872,04/30/20,[],
297545,1255804456521863168,04/30/20,"['Telemedicine', 'covid19', 'coronavirus', 'coronaviruspandemic', 'SocialDistancing']",No
